,created_at,text,screen_name,location
2286,17-09-2021 16:38,b'#Karnataka administers over 27.80 lakh doses of #Covid19 vaccine on Sept 17 (till 9.30 pm) recording the highest si\xe2\x80\xa6 https://t.co/BIboQO6VDw',b'IEBengaluru',"b'Bengaluru, India'"
2287,17-09-2021 16:38,"b'#HaryanaFightsCorona , administers 21,69,216 doses of #COVID19 #vaccine  to the eligible beneficiaries in \xe2\x80\x98Vaccinat\xe2\x80\xa6 https://t.co/ET1fOxIJNX'",b'sushilmanav',"b'Chandigarh, India '"
2288,17-09-2021 16:38,b'2 Crore smiles &amp; counting! \xf0\x9f\x98\x87\xf0\x9f\x92\xaa\xf0\x9f\x92\x89 Congratulations to everyone. \xf0\x9f\x91\x8f\n\n#IndiaFightsCovid19 #Covid19 #Vaccine #VaccinationDrive',b'manukumarjain',b'India'
2289,17-09-2021 16:36,b'GST Council decides to charge food delivery platforms such as Swiggy and Zomato a tax even as it extended concessio\xe2\x80\xa6 https://t.co/cv8ZVTzxwT',b'dt_next',"b'Chennai, India'"
2290,17-09-2021 16:35,b'Suniel Shetty recently distributed about 800 air purifiers that fight #COVID19 virus which will be installed at var\xe2\x80\xa6 https://t.co/Ibynty2EtX',b'SAMTHEBESTEST_',"b'Mumbai, India'"
2291,17-09-2021 16:35,b'India is on track to hit nearly 25 million vaccinations today. In one single day. It took us 7 weeks for the first\xe2\x80\xa6 https://t.co/P06re4FodA',b'yashagarwalm',"b'New Delhi \xe2\x87\xa2 Kolkata, India'"
2292,17-09-2021 16:34,"b""45th GST Council announces 'people friendly\xe2\x80\x99 measures; Extends rate concessions on COVID-19 &amp; other drugs\n#Read her\xe2\x80\xa6 https://t.co/56A07Aj4ob""",b'Taxsutra',"b'Mumbai, India'"
2293,17-09-2021 16:32,"b'NewsAlert: #India breaks single-day #COVID19 vaccination record, crosses 2 crore on PM @narendramodi birthday.\xe2\x80\xa6 https://t.co/txJhjleOED'",b'ThePageOneAsia',"b'Bengaluru, India'"
2294,17-09-2021 16:31,"b'Attending the Megha #VaccinationDrive today at AK High Madrasa Vaccination Center, Natun Bazar, Lala. #Hailakandi :\xe2\x80\xa6 https://t.co/FZUbvJgyxj'",b'dhbarbhuiya1',"b'Gauhati (Assam),India'"
2295,17-09-2021 16:30,"b'What was the real reason, Covid or security? #PAKvNZ #CricketTwitter #CricbuzzLive #eSports #cricket #Pakistan\xe2\x80\xa6 https://t.co/BReCR0XUwp'",b'SumitGupta389',"b'Jaipur, India'"
2296,17-09-2021 16:28,"b'""Are we done with Covid? No we are not. Are we going to be done with Covid? Not anytime in the near future,"" Gagand\xe2\x80\xa6 https://t.co/9AvkAPFmG4'",b'DeccanHerald',b'India'
2297,17-09-2021 16:26,"b""And it's done. At 9:54 PM today, India inoculated 22.5 Million+ (2.25 Cr+) doses of #COVID19 vaccine in a single da\xe2\x80\xa6 https://t.co/Zz5S8bADKt""",b'BhargiTheMagnet',"b'Bangalore, India'"
2298,17-09-2021 16:25,"b'In a slew of decisions, the #GST Council on Friday decided to extend the applicability of concessional rates on\xe2\x80\xa6 https://t.co/UpvQlQdn3x'",b'OmmcomNews',"b'Bhubaneshwar, India'"
2299,17-09-2021 16:21,b'#COVID19 | India has administered over 2.25 crore daily vaccinations till 9.30 pm today.\xe2\x80\xa6 https://t.co/FZOFzsIYVb',b'SKavalakat',"b'Kerala, India'"
2300,17-09-2021 16:21,"b'@ndtv Many families, especially those who have lost loved ones to #Covid19 scratching their heads as to why it took\xe2\x80\xa6 https://t.co/jPQ3Xhf7eq'",b'nishat_kh',"b'Gurugram, India'"
2301,17-09-2021 16:20,b'\xf0\x9f\x94\xb2 #COVID19 | #India has administered over 2.25 crore daily #vaccinations till 9.30 pm today.\n\n(Data source: CoWIN) https://t.co/ZKxozwkEMN',b'NewsMobileIndia',b'India'
2302,17-09-2021 16:20,"b'@TimesNow  can WE the people ask your SANJAY JHA on #ModiFactorDecoded to SHUT UP, WALK OUT&amp;NEVER EVER INDULGE in\xe2\x80\xa6 https://t.co/tTh3HR9t1L'",b'Jayaa03',"b'EU,ME,India,US'"
2303,17-09-2021 16:19,b'https://t.co/8H6WX1XD18\n\n#India Ranks #First in the #Vaccination on #Birthday of honorable #PM #NarendraModi\xe2\x80\xa6 https://t.co/pVFhAa4mYP',b'ruzankhambatta',b'India'
2304,17-09-2021 16:16,"b'India continues to achieve yet another milestone in the fight against #COVID19. Kudos to the Government, the frontl\xe2\x80\xa6 https://t.co/aFxwqrH7jj'",b'BMGFIndia',"b'New Delhi, India'"
2305,17-09-2021 16:15,b'#COVID19 | India has administered over 2.25 crore daily vaccinations till 9.30 pm today.\n\n(Data source: CoWIN) https://t.co/hW5n9nubMS',b'IndianNewsEng',b'India'
2306,17-09-2021 16:13,b'https://t.co/Cyf78RM2e4\n\n#India Ranks #First in the #Vaccination on #Birthday of honorable #PM #NarendraModi\xe2\x80\xa6 https://t.co/q8dnuBvyrq',b'ruzankhambatta',b'India'
2307,17-09-2021 16:11,b'New Guidelines from #GovernmentofJharkhand for opening Schools and colleges and universities and special guidelines\xe2\x80\xa6 https://t.co/NjEmuUvU7G',b'SHUBHAMGUHA1998',"b'Dhanbad, India'"
2308,17-09-2021 16:11,"b"".@flyspicejet on India's 2crore vaccination drive \xf0\x9f\x98\xbb\n#SabkoVaccineMuftVaccine \n#LargestVaccinationDrive\xe2\x80\xa6 https://t.co/qOxB6P9t81""",b'raiparas',b'India'
2309,17-09-2021 16:10,b'Fight Corona VR https://t.co/nph73vjjIM Available 4. \n#ue4 #UnrealEngine #indiedev #gamer #IndieGameDev #indiegames\xe2\x80\xa6 https://t.co/a1LNDtVc1o',b'bakshiharsh55',b'India'
2310,17-09-2021 16:08,"b'17-Sep: #TamilNadu #COVID19 update\n\nActive Cases: 16,843\xf0\x9f\x94\xba87\n\nTPR: 5.91% (1.06%)\xe2\x9c\x85\n\nCRR: 98.03%, CFR:1.34% https://t.co/LW5T3haRI1'",b'outbreak_india',b'Malaysia | India'
2311,17-09-2021 16:07,"b'MAHARASHTRA #COVID19 DATA | SEPT 17\n\nCASES\nNew: 3586\nTotal: 6,515,111\nDEATHS\nNew: 67\nTotal: 138,389\n\nTESTS\n56,709,1\xe2\x80\xa6 https://t.co/kAaAcMwwDS'",b'SachinKalbag',b'India'
2312,17-09-2021 16:06,b'There is still some reservation about using public transport in this #COVID19 era. But for those who are appreciati\xe2\x80\xa6 https://t.co/nyWahXs6r7',b'MayaSharmaNDTV',"b'Bengaluru, India'"
2313,17-09-2021 16:06,b'.@MountSinai study uses #AppleWatches to uncover physiological effects of #COVID19 for #healthcare workers |\xe2\x80\xa6 https://t.co/I2WaoFmbxh',b'Sid_Healthcare',"b'Pune, India'"
2314,17-09-2021 16:05,"b'Prime Minister @narendramodi expresses gratitude to every person who wished him on his birthday\n\nPM says, every Ind\xe2\x80\xa6 https://t.co/B9RStvN0c2'",b'Indsamachar',b'India'
2315,17-09-2021 16:04,b'Pincode: 560025\nCOVISHIELD - Dose 2: 49 slots\n\nAge: 18 and above  (All Ages)\nDate: 18 Sep 2021\nFees: \xe2\x82\xb9630\nNarayana\xe2\x80\xa6 https://t.co/oyxCHu7Nz0',b'cowinblore1844',"b'Bengaluru, India'"
2316,17-09-2021 16:04,b'Pincode: 560025\nCOVISHIELD - Dose 1: 25 slots\n\nAge: 18 and above  (All Ages)\nDate: 18 Sep 2021\nFees: \xe2\x82\xb9630\nNarayana\xe2\x80\xa6 https://t.co/JimNm2rmtY',b'cowinblore1844',"b'Bengaluru, India'"
2317,17-09-2021 16:00,"b'#Assam Reports 270 New COVID-19 Cases, Positivity Rate Dips To 0.49%\n#COVID19 #AssamCovidUpdate \nhttps://t.co/LMpHqSTxto @nhm_assam'",b'pratidintime',"b'Guwahati, India'"
2318,17-09-2021 15:59,b'Another milestone in our fight against #COVID19Pandemic as #2Crore + #COVID19 vaccines administered in a single day\xe2\x80\xa6 https://t.co/Fws0Slp4Re',b'LalitenduBJP',"b'Bhubaneshwar, India'"
2319,17-09-2021 15:59,b'Pincode: 560016\nCOVAXIN - Dose 2: 20 slots\n\nAge: 18 and above  (All Ages)\nDate: 18 Sep 2021\nFees: \xe2\x82\xb91410\nKoshys Hosp\xe2\x80\xa6 https://t.co/Dfj5UitRgD',b'cowinblore1844',"b'Bengaluru, India'"
2320,17-09-2021 15:59,b'#Japan | Minister in-charge of #COVID19 #vaccinations Taro Kono is a top choice of voters for prime minister and al\xe2\x80\xa6 https://t.co/eI6OlbTcW7',b'firstpost',"b'Mumbai, India'"
2321,17-09-2021 15:59,b'Pincode: 560016\nCOVAXIN - Dose 1: 29 slots\n\nAge: 18 and above  (All Ages)\nDate: 18 Sep 2021\nFees: \xe2\x82\xb91410\nKoshys Hosp\xe2\x80\xa6 https://t.co/mNKMkqztXv',b'cowinblore1844',"b'Bengaluru, India'"
2322,17-09-2021 15:58,b'@narendramodi @bainjal Therein lies the problem\nMedia may hv beamed everything other than \xe2\x80\x98memories\xe2\x80\x99 re:deaths of I\xe2\x80\xa6 https://t.co/AevXIUsjvm',b'nishat_kh',"b'Gurugram, India'"
2323,17-09-2021 15:55,b'2.25 crore within touching distance #COVID19 #VaccinationDrive https://t.co/IxGJp3tPjb',b'abhishek_xlri',"b'Jamshedpur, India'"
2324,17-09-2021 15:54,b'https://t.co/wFxejOvfhy  India administrated record of 2 crore Covid vaccines in a single day\xe2\x80\xa6 https://t.co/wgUe6xIraW',b'sijusreekumar',"b'New Delhi , India'"
2325,17-09-2021 15:54,b'How to download COVID Vaccine certificate online\n\n#FinancialTechie #financialtechie #COVID19 #Covid19India\xe2\x80\xa6 https://t.co/t8JW0Pdewr',b'TechieFinancial',b'India'
2326,17-09-2021 15:50,b'Congratulations to everybody involved in this extraordinary feat \xf0\x9f\x99\x8f More proud than ever before for being a son of t\xe2\x80\xa6 https://t.co/adjz2G1L5H',b'GarudaRaam',"b'Bengaluru South, India'"
2327,17-09-2021 15:50,b'It seems Khattar strategy was being followed here religiously\n#COVID19 #FreeVaccineForAll',b'komal30pal',"b'Gurgaon, India'"
2328,17-09-2021 15:47,b'I am not sure whether government will acknowledge it or not. But just like April/May I am hearing lot of covid case\xe2\x80\xa6 https://t.co/WFpirV90uT',b'aravindhram',"b'Chennai, India'"
2329,17-09-2021 15:47,b'2 crores plus vaccinated! A salute to the frontline covid warriors ! #vaccination #COVID19 #CovidVaccine #VaccinationDrive #twocrores',b'Atitheeapoorva7',b'India'
2330,17-09-2021 15:46,b'GST Council Meet 2021: Finance Ministry Extends Concessional Tax Rates on COVID-19 Drugs Till December 31; 5% GST L\xe2\x80\xa6 https://t.co/s9JOw6KmTT',b'latestly',"b'Mumbai, India'"
2331,17-09-2021 15:45,b'Some good news for all about possible #ThirdWave of #COVID19 https://t.co/2w1AUg02i5',b'brijdoshi',"b'Gujarat, India'"
2332,17-09-2021 15:44,b'Pincode: 560011\nCOVISHIELD - Dose 2: 50 slots\n\nAge: 18  - 44 \nDate: 18 Sep 2021\nFees: \xe2\x82\xb9780\nUNITED HOSPITAL- JAYANAG\xe2\x80\xa6 https://t.co/nPF0ebLws5',b'cowinblore1844',"b'Bengaluru, India'"
2333,17-09-2021 15:44,b'Pincode: 560011\nCOVISHIELD - Dose 1: 100 slots\n\nAge: 18  - 44 \nDate: 18 Sep 2021\nFees: \xe2\x82\xb9780\nUNITED HOSPITAL- JAYANA\xe2\x80\xa6 https://t.co/IKvv1QJoVs',b'cowinblore1844',"b'Bengaluru, India'"
2334,17-09-2021 15:44,b'Pincode: 560011\nCOVAXIN - Dose 2: 50 slots\n\nAge: 18  - 44 \nDate: 18 Sep 2021\nFees: \xe2\x82\xb91410\nUNITED HOSPITAL- JAYANAGAR\xe2\x80\xa6 https://t.co/MHtnWAorpp',b'cowinblore1844',"b'Bengaluru, India'"
2335,17-09-2021 15:44,b'Pincode: 560011\nCOVAXIN - Dose 1: 100 slots\n\nAge: 18  - 44 \nDate: 18 Sep 2021\nFees: \xe2\x82\xb91410\nUNITED HOSPITAL- JAYANAGA\xe2\x80\xa6 https://t.co/StrTa0bfEK',b'cowinblore1844',"b'Bengaluru, India'"
2336,17-09-2021 15:42,b'Thank you @SakshiHDTV for the recognition - \xe2\x80\x98Young Achiever of the Year - Social Service\xe2\x80\x99 \n.\n.\n#COVID19\xe2\x80\xa6 https://t.co/JWk18N2zuj',b'arunyellamaty',"b'Hyderabad, India'"
2337,17-09-2021 15:40,b'Massive! Over two crore Indians vaccinated and counting today! This is a very important achievement in the fight ag\xe2\x80\xa6 https://t.co/PENFBVugAa',b'jitendrapandeyg',b'India'
2338,17-09-2021 15:39,"b""#Covid19 #lockdown rules were slightly eased on Friday in #Australia's New South Wales (#NSW), the current epicentr\xe2\x80\xa6 https://t.co/lFCXVnSzjg""",b'BengalNewzWorld',"b'Kolkata, West Bengal, India'"
2339,17-09-2021 15:39,"b'#Goa CM Pramod Sawant should come clear on the discrepancies in the #Covid19 death toll, the Congress legislative p\xe2\x80\xa6 https://t.co/Jb56JXk08i'",b'DeccanHerald',b'India'
2340,17-09-2021 15:38,b'#India achieved  #worldrecord by vaccinating 20mn people in a single day. Great feat achieved at PM #NarendraModi J\xe2\x80\xa6 https://t.co/jKGtK1UkBK',b'ImSakthivelan',"b'Chennai, India'"
2341,17-09-2021 15:38,"b""Ji Janab @IamNaveenKapoor saheb, glad to be part of India's \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 world record #COVID19 vaccination day. #WorldRecord\xe2\x80\xa6 https://t.co/xN309AUW4m""",b'sufimusafir',"b'Ajmer, India'"
2342,17-09-2021 15:37,b'India Breaks all its Previous Vaccination Records!! \n\nUnder PM Shri @narendramodi ji Today over 2 Crore #COVID19 Va\xe2\x80\xa6 https://t.co/clD6Tulllz',b'real_smrpandit',"b'Orissa, India'"
2343,17-09-2021 15:36,"b'India vaccinated 1/3 of UK, 5xNZ on a single day and opposition resorting to the same old % of population agenda.\xe2\x80\xa6 https://t.co/54exE1CS6b'",b'rupamsarkar',"b'Bangalore, INDIA'"
2344,17-09-2021 15:36,"b""A major milestone in India's fight against #COVID19\n\nhttps://t.co/L2PSOXm54O""",b'GopaPaliwal',"b'New Delhi, India'"
2345,17-09-2021 15:34,"b'Pakistan is not safe for foreign investors, visitors and players\nPlease avoid visiting Pakistan.\n#PakistanIsNotSafe\xe2\x80\xa6 https://t.co/QnGNNAQp7S'",b'chulbulghazipur',"b'Varanasi, India'"
2346,17-09-2021 15:32,b'Massive effort by health care workers &amp; govt officials in Karnataka today. 26 lakh  92 thousand 955 #COVID19 vaccin\xe2\x80\xa6 https://t.co/DV1h6bHhfo',b'dpkBopanna',"b'Bengaluru, India'"
2347,17-09-2021 15:32,"b'GOOD NEWS | Over 86 per cent Mumbaikars have #COVID19 antibodies, says recent sero survey conducted by @mybmc\n\nAnti\xe2\x80\xa6 https://t.co/jpJYdiQ9wZ'",b'ravindraJourno',b'India'
2348,17-09-2021 15:32,b'@JohnJHarwood Some say #COVID19 #vaccine changes their #DNA \n\nAnecdotal evidence seems to suggest that lack of vacc\xe2\x80\xa6 https://t.co/mr73a6Upst',b'PCS_CLUB',b'Chicagoland / NW Indiana'
2349,17-09-2021 15:30,b'22.4 Million doses administered in ONE DAY and still counting.\n\n#vaccination #COVID19 https://t.co/OT9ENJd5Um',b'GehlawatSid',"b'Gurgaon, India'"
2350,17-09-2021 15:28,b'#AssamCovidUpdate \n\nMedia Bulletin on #Covid19 #Assam and actions taken as on 17/09/2021. https://t.co/ZLky7pVbGR',b'nhm_assam',"b'Guwahati, India'"
2351,17-09-2021 15:28,b'Thanks @ChainflowPOS for your contribution.\n \n#CryptoForSocialGood #COVID19 https://t.co/2sbYE3sMw5',b'CryptoRelief_',b'India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3'
2352,17-09-2021 15:27,"b""More than 23 million #COVID19 #vaccine doses were administered in a single day!\n\nThat's a record!\xf0\x9f\xa5\xb3""",b'frnd899',b'India'
2353,17-09-2021 15:27,"b'Concessional GST rates on COVID-related drugs extended till December 31, says Nirmala Sitharaman\n\n#GST #COVID19 \nhttps://t.co/XUhkHXTUjK'",b'ZeeNewsEnglish',b'India'
2354,17-09-2021 15:27,"b'GOOD NEWS | Over 86 per cent Mumbaikars have #COVID19 antibodies, says recent sero survey conducted by @mybmc\n\nAnti\xe2\x80\xa6 https://t.co/ViBcDfQ0uU'",b'vinivdvc',"b'Mumbai, India'"
2355,17-09-2021 15:26,b'#COVID19 UP UPDATE (24 hrs)\n\nTotal samples tested :191444\nFresh active cases : 1\nTotal patients discharged :16\nDeat\xe2\x80\xa6 https://t.co/yaHSiU9Rnn',b'Namita_TNIE',"b'Lucknow, India'"
2356,17-09-2021 15:26,b'List of vaccination centres (Slot Booking) in Ranchi Urban and Walk-In centres in Ranchi Rural for 18-09-2021 (Satu\xe2\x80\xa6 https://t.co/zd89QYMSqk',b'DC_Ranchi',"b'Ranchi, India'"
2357,17-09-2021 15:25,b'Union Finance Minister #NirmalaSitharaman on Friday said that applicability of concessional #GST rates on #Covid19-\xe2\x80\xa6 https://t.co/950YmCYIBB',b'OmmcomNews',"b'Bhubaneshwar, India'"
2358,17-09-2021 15:24,"b'India administered over 2.2 crore #COVID19 vaccine doses on Friday, setting a new record.\n\nThis is the 1st time tha\xe2\x80\xa6 https://t.co/qCOAMAH30y'",b'ravindraJourno',b'India'
2359,17-09-2021 15:21,"b'To identify new variants of #coronavirus, #Punjab Government has commenced its first state-run #COVID19 genome sequ\xe2\x80\xa6 https://t.co/oIACCZIoel'",b'BalbirSinghMLA',"b'Mohali, India'"
2360,17-09-2021 15:20,"b'Sept 17: 1,003 new #COVID19 cases, 18 deaths in Karnataka\n\n@DHFWKA @MoHFW_INDIA @mla_sudhakar \n\n Click \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/udwU0qjXbl'",b'VarthaBharatiEn',b'India'
2361,17-09-2021 15:19,b'Our vaccination rate is still slow?\xf0\x9f\x98\x9b\nOver 2 crore vaccines administered today. This is huge\xf0\x9f\x91\x8f #COVID19 #vaccination https://t.co/gylydrpkZm',b'kanchansays',"b'Delhi, India'"
2362,17-09-2021 15:16,"b'There are some life-saving drugs not connected with #COVID19, but are very expensive, for which exemptions are bein\xe2\x80\xa6 https://t.co/BErNITLQtQ'",b'marketstodays',"b'Tamil Nadu, India'"
2363,17-09-2021 15:15,b'\xf0\x9f\x94\xb2 #WATCH | NewsMobile Prime Time Bulletin | Top News Stories Of The Day\n\n@Shivangi_SNews\n\n#PrimeTime #News #TopNews\xe2\x80\xa6 https://t.co/vf8I7RmZly',b'NewsMobileIndia',b'India'
2364,17-09-2021 15:14,b'Massive! Over two crore Indians vaccinated and counting today! This is a very important achievement in the fight ag\xe2\x80\xa6 https://t.co/UxCRyLw4Qx',b'AdityaRajKaul',"b'New Delhi, India'"
2365,17-09-2021 15:14,b'More than thousand children have been infected by a deadly #flu virus in #WestBengal. #India #COVID19 #virus\xe2\x80\xa6 https://t.co/iL1qaJr3gA',b'TheNachiket',"b'Mumbai, India'"
2366,17-09-2021 15:13,b'Army org COVID Medical Patrols at far flung areas of Mandhar and distributed COVID-19 preventive kit.\xe2\x80\xa6 https://t.co/RFYPTRZXEE',b'Tanvir56163176',b'India'
2367,17-09-2021 15:12,"b'Continuing instability, fundamentalism in #Afghanistan will embolden #terrorist, #extremist ideologies across world\xe2\x80\xa6 https://t.co/6Ln94vlwuL'",b'the_news_21',"b'Mumbai, India'"
2368,17-09-2021 15:11,b'#India already taken lots of deaths as gift due to #Corona  Vaccine shortage #BJP #Modi any #Vaccine now should not\xe2\x80\xa6 https://t.co/PRxNccvgF3',b'ElaSelvanMNM',b'India'
2369,17-09-2021 15:11,"b'#TamilNadu #COVID19 update - number of cases today 1,669 &amp; #Chennai 196 .'",b'ganesh_vtv',"b'Tirunelveli, India'"
2370,17-09-2021 15:10,"b""At today's #GSTCouncil meeting, the decision was taken to extend the reduced #GST rates on #COVID19 medicines until\xe2\x80\xa6 https://t.co/H2kq2sdo5h""",b'TheNachiket',"b'Mumbai, India'"
2371,17-09-2021 15:08,b'#BiharFightsCorona \nUpdate of the day. \n\xe2\x9e\xa1\xef\xb8\x8f 7 more #COVID19 +ve cases have been reported so far on 16th September\n\xe2\x9e\xa1\xef\xb8\x8f\xe2\x80\xa6 https://t.co/B3OFBAWtxJ',b'BiharHealthDept',"b'Patna, India'"
2372,17-09-2021 15:08,"b'\xf0\x9d\x9f\x8f.\xf0\x9d\x9f\x93\xf0\x9d\x9f\x8e \xf0\x9d\x90\x9c\xf0\x9d\x90\xab\xf0\x9d\x90\xa8\xf0\x9d\x90\xab\xf0\x9d\x90\x9e \xf0\x9d\x90\xaf\xf0\x9d\x90\x9a\xf0\x9d\x90\x9c\xf0\x9d\x90\x9c\xf0\x9d\x90\xa2\xf0\x9d\x90\xa7\xf0\x9d\x90\x9e \xf0\x9d\x90\x9d\xf0\x9d\x90\xa8\xf0\x9d\x90\xac\xf0\x9d\x90\x9e\xf0\x9d\x90\xac \xf0\x9d\x90\x9a\xf0\x9d\x90\xa7\xf0\x9d\x90\x9d \xf0\x9d\x90\xac\xf0\x9d\x90\xad\xf0\x9d\x90\xa2\xf0\x9d\x90\xa5\xf0\x9d\x90\xa5 \xf0\x9d\x90\x9c\xf0\x9d\x90\xa8\xf0\x9d\x90\xae\xf0\x9d\x90\xa7\xf0\x9d\x90\xad\xf0\x9d\x90\xa2\xf0\x9d\x90\xa7\xf0\x9d\x90\xa0, \xf0\x9d\x90\x88\xf0\x9d\x90\xa7\xf0\x9d\x90\x9d\xf0\x9d\x90\xa2\xf0\x9d\x90\x9a \xf0\x9d\x90\xac\xf0\x9d\x90\x9e\xf0\x9d\x90\xad\xf0\x9d\x90\xac \xf0\x9d\x90\x9a \xf0\x9d\x90\xa7\xf0\x9d\x90\x9e\xf0\x9d\x90\xb0 #\xf0\x9d\x90\x82\xf0\x9d\x90\x8e\xf0\x9d\x90\x95\xf0\x9d\x90\x88\xf0\x9d\x90\x83\xf0\x9d\x9f\x8f\xf0\x9d\x9f\x97 \xf0\x9d\x90\xaf\xf0\x9d\x90\x9a\xf0\x9d\x90\x9c\xf0\x9d\x90\x9c\xf0\x9d\x90\xa2\xf0\x9d\x90\xa7\xf0\x9d\x90\x9a\xf0\x9d\x90\xad\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7 \xf0\x9d\x90\xab\xf0\x9d\x90\x9e\xf0\x9d\x90\x9c\xf0\x9d\x90\xa8\xf0\x9d\x90\xab\xf0\x9d\x90\x9d.\n\n#LargestVaccineDrive\xe2\x80\xa6 https://t.co/UmZWLdkiIp'",b'j_ashwani',b'India'
2373,17-09-2021 15:05,b'India Breaks all its Previous Vaccination Records!! \n\nUnder PM Shri @narendramodi ji Today over 2 Crore #COVID19 Va\xe2\x80\xa6 https://t.co/C0Hd4qExuI',b'ManishPangotra5',b'India'
2374,17-09-2021 15:05,b'Finance Minister @nsitharaman says @GST_Council has cut rates on many life-saving drugs not associated with\xe2\x80\xa6 https://t.co/vI8yaeT8kD',b'CNBCTV18Live',b'India'
2375,17-09-2021 15:05,b'States have been given a complete picture of position of #GST compensation being given since introduction of GST an\xe2\x80\xa6 https://t.co/gZurY3Zpzt',b'PIBBhopal',"b'Bhopal, India'"
